12°06′33″S,-12.10921227,77°00′26″W,-77.00722689,0.8345,84.539°
12°06′15″S,-12.10413231,77°01′09″W,-77.01907009,0.7902,324.643°
12°06′21″S,-12.10585578,77°01′04″W,-77.01776064,0.5515,325.185°
12°06′50″S,-12.11393368,77°00′47″W,-77.01303408,0.4882,155.923°
12°06′33″S,-12.10928598,77°00′48″W,-77.01345462,0.1692,65.097°
12°06′59″S,-12.116523,77°01′04″W,-77.01779715,0.8,203.486°
12°06′40″S,-12.11108775,77°00′29″W,-77.0080546,0.7519,99.893°
12°07′02″S,-12.11728625,77°00′57″W,-77.01580226,0.8249,187.094°
12°06′06″S,-12.10164584,77°00′44″W,-77.01219189,0.9658,17.521°
12°06′50″S,-12.11390118,77°01′21″W,-77.02245915,0.9367,241.837°
12°06′52″S,-12.11454621,77°00′31″W,-77.00866832,0.8475,127.324°
12°06′20″S,-12.10569363,77°01′13″W,-77.02019391,0.7466,309.092°
12°07′02″S,-12.11734637,77°01′09″W,-77.01908031,0.944,209.047°
12°06′39″S,-12.11084899,77°01′25″W,-77.0235574,0.9508,263.803°
12°06′30″S,-12.10842713,77°00′43″W,-77.01208109,0.3457,61.159°
12°06′43″S,-12.11200869,77°00′43″W,-77.01205029,0.3839,127.108°
12°06′46″S,-12.11279823,77°00′46″W,-77.01283658,0.3882,145.365°
12°06′54″S,-12.11499493,77°01′02″W,-77.01727188,0.6215,204.9°
12°06′48″S,-12.11330647,77°00′30″W,-77.00841705,0.7957,118.196°
12°06′47″S,-12.11315728,77°00′31″W,-77.00870563,0.7602,118.212°
12°06′25″S,-12.10707631,77°01′08″W,-77.01898417,0.5487,305.288°
12°06′16″S,-12.10431937,77°01′01″W,-77.01681403,0.6587,341.233°
12°06′32″S,-12.10891682,77°00′30″W,-77.00841434,0.7105,80.907°
12°06′48″S,-12.11338639,77°00′46″W,-77.01272541,0.4497,148.837°
12°06′17″S,-12.10458638,77°01′06″W,-77.01840585,0.7078,327.047°
12°06′51″S,-12.11420789,77°00′43″W,-77.0120029,0.5689,146.827°
12°06′21″S,-12.1059675,77°00′32″W,-77.00893014,0.7814,55.7°
12°06′07″S,-12.1018626,77°01′08″W,-77.01875864,0.9918,334.73°
12°06′48″S,-12.11333386,77°01′23″W,-77.02297056,0.9595,246.732°
12°06′44″S,-12.11225227,77°00′44″W,-77.01215412,0.3923,131.262°
12°06′36″S,-12.11012763,77°01′04″W,-77.01779156,0.319,265.976°
12°06′50″S,-12.11391053,77°00′28″W,-77.00768815,0.8976,119.586°
12°06′47″S,-12.11306087,77°00′46″W,-77.01283328,0.4128,147.629°
12°06′34″S,-12.10938776,77°00′33″W,-77.00926367,0.6121,84.384°
12°06′39″S,-12.11095191,77°01′10″W,-77.01930936,0.4966,256.719°
12°06′32″S,-12.10894667,77°00′36″W,-77.0098816,0.5529,78.633°
12°06′55″S,-12.11518048,77°00′48″W,-77.01325808,0.61,163.347°
12°06′44″S,-12.11221924,77°01′16″W,-77.02099546,0.7138,249.065°
12°06′14″S,-12.10383146,77°01′12″W,-77.01994466,0.8745,320.826°
12°06′49″S,-12.11359472,77°01′08″W,-77.01876702,0.5886,226.12°
12°06′44″S,-12.1121387,77°00′33″W,-77.00904032,0.6796,111.228°
12°06′54″S,-12.11490199,77°00′39″W,-77.01083859,0.7057,141.645°
12°06′44″S,-12.11227486,77°00′33″W,-77.00924922,0.6643,113.156°
12°06′28″S,-12.10768642,77°00′40″W,-77.0112386,0.4665,57.722°
12°06′31″S,-12.10856994,77°01′07″W,-77.01863034,0.4363,290.228°
12°06′30″S,-12.10845921,77°00′23″W,-77.00628393,0.9474,80.082°
12°06′27″S,-12.10761535,77°00′42″W,-77.01166914,0.4323,53.518°
12°06′27″S,-12.10754881,77°00′50″W,-77.01391705,0.2839,21.308°
12°06′48″S,-12.11334151,77°01′15″W,-77.02090982,0.7592,239.977°
12°06′56″S,-12.11554562,77°00′38″W,-77.01069378,0.7723,144.026°
12°07′04″S,-12.11766152,77°00′54″W,-77.01513286,0.8608,181.936°
12°06′41″S,-12.11141231,77°00′51″W,-77.01427505,0.1773,158.768°
12°06′51″S,-12.11416854,77°00′45″W,-77.01237462,0.5441,150.14°
12°06′37″S,-12.11038148,77°01′11″W,-77.01976711,0.5355,264.575°
12°06′29″S,-12.10807984,77°01′04″W,-77.01772564,0.3727,303.437°
12°06′22″S,-12.10610831,77°01′14″W,-77.0204656,0.7425,304.888°
12°06′11″S,-12.10301675,77°00′35″W,-77.00963061,0.9564,36.531°
12°06′17″S,-12.10467397,77°00′28″W,-77.00774807,0.9698,52.957°
12°06′36″S,-12.11010493,77°00′36″W,-77.01010491,0.5181,92.197°
12°06′43″S,-12.11188465,77°01′17″W,-77.0213521,0.7383,252.841°
12°07′04″S,-12.11790994,77°00′40″W,-77.01104048,0.9806,154.9°
12°06′12″S,-12.10325466,77°00′52″W,-77.0145581,0.7428,2.579°
12°06′47″S,-12.1129638,77°01′14″W,-77.02046077,0.696,240.96°
12°06′20″S,-12.10554052,77°00′59″W,-77.01678496,0.5306,336.833°
12°06′52″S,-12.11447492,77°01′17″W,-77.02147967,0.8794,234.879°
12°06′50″S,-12.11397961,77°01′21″W,-77.022456,0.9406,241.358°
12°06′40″S,-12.11103222,77°00′59″W,-77.01679766,0.2435,239.657°
12°06′28″S,-12.10774566,77°01′14″W,-77.02042732,0.6517,291.851°
12°06′34″S,-12.10946395,77°00′41″W,-77.01132712,0.3882,82.387°
12°06′23″S,-12.1064548,77°00′52″W,-77.01453642,0.3878,5.295°
12°06′27″S,-12.10751813,77°00′48″W,-77.01342805,0.3101,30.268°
12°06′34″S,-12.10941025,77°00′36″W,-77.00991468,0.5415,83.914°
12°07′07″S,-12.11849691,77°00′46″W,-77.01266055,0.983,165.881°
12°07′02″S,-12.11724912,77°00′45″W,-77.01250566,0.854,162.511°
12°06′40″S,-12.11097337,77°00′34″W,-77.00933342,0.6128,100.955°
12°06′44″S,-12.11217135,77°00′33″W,-77.0092147,0.6633,112.114°
12°06′09″S,-12.1024902,77°00′47″W,-77.01297559,0.8523,13.955°
12°06′21″S,-12.10585142,77°00′42″W,-77.01172502,0.5675,36.999°
12°06′23″S,-12.10651976,77°00′41″W,-77.01133053,0.5398,45.415°
12°06′22″S,-12.10616132,77°01′10″W,-77.01956595,0.6608,309.325°
12°07′07″S,-12.11857473,77°00′58″W,-77.01613264,0.9717,188.152°
12°06′22″S,-12.10619731,77°01′01″W,-77.01704656,0.4778,330.236°
12°06′23″S,-12.10629538,77°00′29″W,-77.00801712,0.8472,61.531°
12°06′13″S,-12.10363505,77°01′17″W,-77.02128234,0.9883,315.078°
12°06′43″S,-12.1120537,77°00′59″W,-77.01640599,0.2899,215.3°
12°06′56″S,-12.11547858,77°01′15″W,-77.02092767,0.9033,226.871°
12°06′48″S,-12.11342934,77°00′29″W,-77.0081043,0.8321,117.919°
12°06′49″S,-12.11366918,77°01′18″W,-77.0216365,0.8459,240.518°
12°06′12″S,-12.10327637,77°00′33″W,-77.00906036,0.9725,40.483°
12°06′40″S,-12.1110646,77°00′23″W,-77.00647134,0.9216,97.896°
12°06′33″S,-12.10906535,77°01′20″W,-77.02212696,0.7955,276.914°
12°06′17″S,-12.10459299,77°00′49″W,-77.01366316,0.6075,12.431°
12°06′54″S,-12.11499243,77°00′53″W,-77.01483833,0.5635,179.7°
12°06′51″S,-12.11423464,77°01′13″W,-77.02021902,0.754,230.543°
12°07′05″S,-12.11813586,77°01′07″W,-77.01855268,0.9973,203.708°
12°06′38″S,-12.11061532,77°00′41″W,-77.0114096,0.3836,101.524°
12°06′41″S,-12.11139736,77°01′22″W,-77.02271538,0.8692,259.15°
12°06′57″S,-12.11585581,77°01′09″W,-77.01907892,0.8031,214.79°
12°06′42″S,-12.11159768,77°01′15″W,-77.02081246,0.6729,253.963°
12°06′48″S,-12.11346004,77°01′22″W,-77.02275753,0.944,245.394°
12°06′43″S,-12.11188045,77°00′57″W,-77.01571189,0.236,202.953°
12°06′21″S,-12.10593369,77°00′59″W,-77.01645676,0.4766,338.71°
12°06′36″S,-12.10986324,77°01′07″W,-77.01861051,0.4073,270.988°
12°06′13″S,-12.10368508,77°00′38″W,-77.01059768,0.8351,33.767°
12°06′44″S,-12.1123213,77°00′27″W,-77.00736632,0.8579,108.089°
12°06′15″S,-12.10419214,77°01′09″W,-77.01921325,0.7939,323.448°
12°06′35″S,-12.10962624,77°01′17″W,-77.02128755,0.6992,272.736°
12°06′21″S,-12.10579215,77°00′28″W,-77.00785463,0.8904,58.906°
12°06′44″S,-12.11222227,77°00′59″W,-77.01669992,0.324,217.998°
12°06′17″S,-12.10472721,77°01′20″W,-77.02211497,0.9777,306.259°
12°06′48″S,-12.11322317,77°01′21″W,-77.02255048,0.9126,246.309°
12°07′00″S,-12.11660714,77°00′56″W,-77.01555461,0.7468,185.759°
12°06′12″S,-12.10345223,77°00′45″W,-77.01236415,0.7698,20.695°
12°06′53″S,-12.11474053,77°01′18″W,-77.02168637,0.9148,234.175°
12°06′07″S,-12.10185467,77°00′39″W,-77.01072312,1.0045,26.647°
12°06′05″S,-12.10125274,77°00′49″W,-77.01368613,0.9732,7.573°
12°07′00″S,-12.11673264,77°00′55″W,-77.01538552,0.7591,184.272°
12°06′55″S,-12.11523616,77°00′55″W,-77.01540156,0.5935,185.637°
12°06′49″S,-12.11350106,77°00′33″W,-77.00926702,0.7272,123.147°
12°06′29″S,-12.10801383,77°01′24″W,-77.02335398,0.9473,282.976°
12°06′19″S,-12.10520717,77°00′42″W,-77.01152839,0.6381,34.66°
12°06′13″S,-12.10363829,77°00′52″W,-77.01438605,0.7013,4.264°
12°06′33″S,-12.10915625,77°01′24″W,-77.02333575,0.9251,275.312°
12°06′55″S,-12.11530395,77°01′08″W,-77.01890349,0.742,216.285°
12°06′42″S,-12.11165667,77°00′44″W,-77.01222768,0.3454,123.857°
12°06′47″S,-12.1129892,77°00′44″W,-77.01234423,0.4373,141.171°
12°06′32″S,-12.1089833,77°01′15″W,-77.02077995,0.6517,279.262°
12°07′01″S,-12.11698151,77°01′08″W,-77.01875064,0.8912,208.299°
12°06′11″S,-12.1030184,77°00′33″W,-77.00915337,0.9881,38.956°
12°06′45″S,-12.11254261,77°01′07″W,-77.01871067,0.5094,235.166°
12°06′48″S,-12.11338769,77°01′08″W,-77.01892518,0.5858,228.911°
12°07′02″S,-12.11725391,77°00′53″W,-77.01474387,0.8151,179.07°
12°06′07″S,-12.10201031,77°01′05″W,-77.01803483,0.9455,338.621°
12°06′40″S,-12.11113975,77°00′39″W,-77.01074974,0.4675,106.779°
12°06′25″S,-12.10701551,77°00′41″W,-77.01125666,0.5088,50.479°
12°06′29″S,-12.10799149,77°01′18″W,-77.0216653,0.7702,286.226°
12°06′19″S,-12.105296,77°01′07″W,-77.01854001,0.6519,322.191°
12°06′55″S,-12.11531006,77°00′55″W,-77.0151557,0.5996,183.017°
12°06′16″S,-12.10438997,77°00′39″W,-77.01080178,0.758,35.666°
12°06′50″S,-12.11385368,77°00′38″W,-77.01061224,0.6362,133.362°
12°06′41″S,-12.11131873,77°00′29″W,-77.00812987,0.7487,101.938°
12°06′27″S,-12.10754436,77°00′37″W,-77.01038466,0.5547,61.467°
12°07′01″S,-12.1168937,77°00′44″W,-77.01230412,0.8235,160.23°
12°06′52″S,-12.11442337,77°00′42″W,-77.01176179,0.6034,145.988°
12°06′07″S,-12.10181432,77°01′08″W,-77.01876881,0.9971,334.804°
12°06′39″S,-12.11074751,77°01′08″W,-77.01879781,0.4373,257.944°
12°06′25″S,-12.10696653,77°00′47″W,-77.01307495,0.3825,30.604°
12°06′13″S,-12.10350287,77°00′38″W,-77.01064295,0.8493,32.731°
12°06′07″S,-12.1018394,77°00′44″W,-77.01214737,0.9468,18.193°
12°06′07″S,-12.10196967,77°00′41″W,-77.01147029,0.9589,22.647°
12°06′29″S,-12.10792052,77°00′58″W,-77.0160641,0.2584,329.704°
12°06′19″S,-12.10530262,77°00′45″W,-77.01260147,0.5702,25.583°
12°06′39″S,-12.11080234,77°00′23″W,-77.00626269,0.9406,95.946°
12°06′38″S,-12.11064175,77°00′56″W,-77.01559768,0.1126,225.021°
12°06′24″S,-12.10668222,77°00′29″W,-77.00814031,0.8155,63.74°
12°06′19″S,-12.10537897,77°00′50″W,-77.01397538,0.515,10.835°
12°06′12″S,-12.1034105,77°00′56″W,-77.01554199,0.7285,354.204°
12°06′36″S,-12.11012449,77°00′45″W,-77.01254988,0.2528,95°
12°06′51″S,-12.11421496,77°01′04″W,-77.0177439,0.5705,213.274°
12°06′30″S,-12.10844717,77°00′50″W,-77.01387078,0.1969,33.325°
12°06′39″S,-12.1109552,77°00′20″W,-77.00555448,1.019,96.448°
12°06′55″S,-12.11517466,77°00′48″W,-77.01327108,0.609,163.457°
12°06′36″S,-12.11007995,77°00′51″W,-77.01413563,0.0812,102.143°
12°06′27″S,-12.10739042,77°00′59″W,-77.01636524,0.3258,329.962°
12°06′35″S,-12.10959379,77°00′31″W,-77.00850422,0.6928,86.94°
12°06′22″S,-12.10600088,77°00′58″W,-77.01609202,0.4565,343.012°
12°06′19″S,-12.10515156,77°01′05″W,-77.01805128,0.6341,326.881°
12°06′54″S,-12.1150319,77°00′40″W,-77.01102151,0.7051,143.642°
12°06′43″S,-12.11196492,77°00′37″W,-77.01039282,0.5367,114.993°
12°06′11″S,-12.10314409,77°00′46″W,-77.01287349,0.7849,16.023°
12°06′35″S,-12.10982346,77°01′17″W,-77.02130018,0.6999,270.937°
12°06′18″S,-12.10510665,77°01′01″W,-77.01691943,0.5808,337.38°
12°06′44″S,-12.11209775,77°00′51″W,-77.01405105,0.2572,159.86°
12°06′23″S,-12.10648559,77°01′22″W,-77.02270201,0.9342,294.182°
12°06′12″S,-12.10333239,77°00′38″W,-77.01045894,0.8761,33.161°
12°06′13″S,-12.10353199,77°00′44″W,-77.01226166,0.7655,21.71°
12°06′40″S,-12.11110168,77°00′40″W,-77.01101246,0.4389,107.327°
12°06′41″S,-12.11136484,77°00′51″W,-77.01426497,0.1728,157.795°
12°06′04″S,-12.1010331,77°00′53″W,-77.0146686,0.9894,1.24°
12°06′18″S,-12.10488862,77°00′40″W,-77.01123978,0.6852,35.134°
12°06′31″S,-12.10866636,77°00′24″W,-77.00668905,0.9002,81.044°
12°06′56″S,-12.11564153,77°01′07″W,-77.01866958,0.7584,213.056°
12°06′42″S,-12.11171028,77°01′22″W,-77.02274929,0.88,256.969°
12°07′00″S,-12.11666365,77°00′44″W,-77.01208725,0.808,158.041°
12°06′54″S,-12.11509142,77°01′06″W,-77.01827983,0.684,212.876°
12°07′00″S,-12.11667475,77°00′43″W,-77.01202139,0.8118,157.605°
12°06′09″S,-12.10261757,77°00′58″W,-77.01624212,0.8266,349.565°
12°06′43″S,-12.11183681,77°01′23″W,-77.02292765,0.9021,256.376°
12°06′28″S,-12.10783562,77°01′26″W,-77.02381971,1.0012,283.43°
12°06′48″S,-12.11339868,77°00′49″W,-77.01364254,0.4085,160.998°
12°06′35″S,-12.10967682,77°01′11″W,-77.01973183,0.5299,273.002°
12°06′30″S,-12.10840353,77°01′16″W,-77.02111115,0.7,284.002°
12°06′55″S,-12.11527877,77°01′13″W,-77.02015283,0.8277,224.004°
12°06′18″S,-12.10513618,77°01′12″W,-77.01995008,0.7679,313.936°
12°06′36″S,-12.1098759,77°01′13″W,-77.02031221,0.5924,270.543°
12°06′59″S,-12.11649553,77°00′46″W,-77.01273913,0.7664,162.438°
12°06′22″S,-12.10613076,77°00′37″W,-77.01032127,0.65,49.494°
12°06′13″S,-12.10366636,77°01′03″W,-77.01760009,0.7571,336.872°
12°07′03″S,-12.11762734,77°01′05″W,-77.01813451,0.9274,202.54°
12°07′05″S,-12.11801609,77°01′01″W,-77.01695301,0.928,194.16°
12°06′19″S,-12.10527675,77°00′30″W,-77.00837014,0.8755,53.792°
12°06′19″S,-12.10536011,77°00′44″W,-77.0121414,0.588,30.255°
12°06′21″S,-12.10582495,77°00′43″W,-77.01197229,0.5542,34.595°
12°07′00″S,-12.11661139,77°01′09″W,-77.01920063,0.8804,212.376°
12°06′45″S,-12.11248072,77°00′55″W,-77.01520166,0.2865,187.332°
12°06′22″S,-12.10599051,77°00′25″W,-77.00684314,0.9761,63.354°
12°06′31″S,-12.10855429,77°00′46″W,-77.01267748,0.2827,57.325°
12°06′11″S,-12.10293357,77°00′42″W,-77.01162999,0.8537,24.342°
12°06′56″S,-12.11567808,77°01′13″W,-77.02036761,0.876,223.085°
12°07′07″S,-12.11855844,77°00′59″W,-77.01666192,0.9798,191.501°
12°06′36″S,-12.11010182,77°01′25″W,-77.0236861,0.9594,268.834°
12°06′22″S,-12.10612199,77°00′49″W,-77.01349025,0.4488,19.466°
12°06′57″S,-12.1157267,77°00′28″W,-77.00769562,1.012,129.605°
12°06′49″S,-12.11358236,77°00′59″W,-77.01646544,0.4423,203.165°
12°06′53″S,-12.11462477,77°01′11″W,-77.01977973,0.7475,225.641°
12°06′32″S,-12.10885171,77°00′26″W,-77.00726517,0.8351,81.772°
12°06′33″S,-12.10907398,77°00′23″W,-77.00650616,0.914,84.047°
12°06′27″S,-12.10737235,77°00′29″W,-77.00804898,0.7939,69.033°
12°06′46″S,-12.11286942,77°01′09″W,-77.01920958,0.5747,235.281°
12°07′00″S,-12.11668124,77°01′10″W,-77.01940478,0.899,213.306°
12°06′57″S,-12.11571219,77°00′39″W,-77.01071006,0.7864,144.923°
12°06′57″S,-12.11578438,77°01′01″W,-77.01701466,0.6922,199.733°
12°06′28″S,-12.10767025,77°01′22″W,-77.0226577,0.8838,286.495°
12°06′41″S,-12.11134068,77°00′43″W,-77.01202024,0.3471,116.948°
12°07′06″S,-12.11835083,77°00′53″W,-77.01460046,0.9375,178.238°
12°06′15″S,-12.1041385,77°01′18″W,-77.02159245,0.9745,311.346°
12°06′31″S,-12.10869424,77°01′07″W,-77.01859045,0.4276,288.691°
12°06′21″S,-12.10569777,77°00′42″W,-77.01177354,0.5782,35.563°
12°06′19″S,-12.10523192,77°01′22″W,-77.02277932,1.0067,301.244°
12°07′00″S,-12.11669011,77°01′13″W,-77.02016637,0.9478,217.461°
12°06′10″S,-12.10273297,77°00′41″W,-77.01150616,0.8796,24.543°
12°07′07″S,-12.11866026,77°00′49″W,-77.01358368,0.9814,171.834°
12°06′43″S,-12.11199223,77°00′50″W,-77.01379706,0.2575,153.175°
12°06′12″S,-12.10319567,77°00′46″W,-77.01284432,0.7802,16.363°
12°06′40″S,-12.11115552,77°01′08″W,-77.01897814,0.4677,253.003°
12°07′08″S,-12.11895906,77°00′54″W,-77.01491309,1.0047,180.295°
12°06′09″S,-12.10238792,77°00′45″W,-77.01256612,0.875,16.607°
12°06′48″S,-12.11343386,77°00′48″W,-77.01333045,0.4243,156.833°
12°06′47″S,-12.11299679,77°00′39″W,-77.01077125,0.5611,127.489°
12°06′25″S,-12.10702712,77°00′54″W,-77.01507285,0.3233,356°
12°06′04″S,-12.10107285,77°00′45″W,-77.01255997,1.0162,14.285°
12°07′02″S,-12.11711632,77°01′14″W,-77.02044052,1.0035,217.166°
12°06′52″S,-12.11438356,77°01′04″W,-77.01780504,0.5899,212.815°
12°06′21″S,-12.10577542,77°01′14″W,-77.02058168,0.7743,306.601°
12°06′41″S,-12.11126675,77°01′13″W,-77.02033247,0.6129,255.923°
12°06′16″S,-12.10449051,77°00′34″W,-77.0095297,0.838,43.824°
12°06′09″S,-12.1023934,77°00′46″W,-77.01281608,0.867,14.896°
12°06′50″S,-12.11391136,77°00′29″W,-77.00812026,0.8571,121.142°
12°06′37″S,-12.11018724,77°00′44″W,-77.01226351,0.2845,95.854°
12°06′37″S,-12.11015749,77°01′16″W,-77.0212132,0.6908,267.867°
12°06′55″S,-12.11541144,77°00′32″W,-77.00894732,0.8868,133.469°
12°06′35″S,-12.1098282,77°01′12″W,-77.01995664,0.5538,271.13°
12°06′22″S,-12.1061129,77°01′16″W,-77.02099806,0.7904,302.455°
12°06′53″S,-12.11479782,77°00′45″W,-77.01251989,0.5989,154.79°
12°06′06″S,-12.10161909,77°00′56″W,-77.01543333,0.9261,356.176°
12°07′00″S,-12.11668888,77°00′48″W,-77.01346622,0.7674,168.563°
12°06′34″S,-12.10947499,77°00′42″W,-77.01180325,0.3368,81.427°
12°06′27″S,-12.10760134,77°00′48″W,-77.0134218,0.3025,31.263°
12°06′39″S,-12.11089398,77°01′22″W,-77.02288392,0.8786,262.964°
12°06′34″S,-12.10940294,77°01′08″W,-77.01879352,0.4311,277.761°
12°06′59″S,-12.11637759,77°01′17″W,-77.02139361,1.0094,224.694°
12°06′30″S,-12.10822388,77°01′09″W,-77.01915383,0.5033,292.099°
12°06′29″S,-12.10813196,77°00′43″W,-77.01198069,0.3718,57.536°
12°07′04″S,-12.11768783,77°00′42″W,-77.01168104,0.9301,158.142°
12°06′47″S,-12.11311019,77°00′59″W,-77.01659049,0.4007,207.912°
12°06′31″S,-12.10872076,77°00′33″W,-77.00927242,0.6229,77.568°
12°06′49″S,-12.11357046,77°00′50″W,-77.01380861,0.4213,164.168°
12°06′22″S,-12.10604331,77°00′37″W,-77.01036983,0.6524,48.543°
12°07′00″S,-12.11678593,77°01′10″W,-77.01953124,0.9163,213.625°
12°06′30″S,-12.10820156,77°01′11″W,-77.01960443,0.5499,290.417°
12°06′37″S,-12.11031674,77°01′27″W,-77.02418192,1.0141,267.545°
12°06′37″S,-12.11038679,77°00′40″W,-77.01113602,0.4088,97.196°
12°06′33″S,-12.10920262,77°01′25″W,-77.02373397,0.9678,274.77°
12°06′36″S,-12.11000457,77°00′37″W,-77.01039771,0.486,91.026°
12°06′54″S,-12.11492305,77°01′18″W,-77.02153722,0.9139,232.548°
12°06′54″S,-12.11504152,77°01′07″W,-77.01869495,0.7051,216.203°
12°06′58″S,-12.11597955,77°00′34″W,-77.00938331,0.8993,138.475°
12°06′16″S,-12.10434092,77°00′56″W,-77.01547065,0.6247,353.953°
12°06′27″S,-12.10757305,77°00′29″W,-77.00801431,0.7897,70.644°
12°06′14″S,-12.10381043,77°00′36″W,-77.01012337,0.8536,37.167°
12°06′45″S,-12.1126079,77°01′13″W,-77.02031575,0.6635,243.288°
12°07′07″S,-12.11869294,77°00′48″W,-77.01328188,0.9902,169.984°
12°06′15″S,-12.10414416,77°01′11″W,-77.01972408,0.8324,320.594°
12°07′02″S,-12.11716525,77°01′02″W,-77.01725282,0.846,197.872°
12°06′25″S,-12.10687575,77°01′17″W,-77.02142358,0.7898,295.442°
12°06′16″S,-12.10433273,77°00′35″W,-77.00975902,0.834,41.753°
12°06′40″S,-12.11115998,77°00′59″W,-77.0162848,0.2065,228.365°
12°06′24″S,-12.1065906,77°01′06″W,-77.01826089,0.5235,315.137°
12°06′32″S,-12.10886236,77°01′13″W,-77.02033825,0.6068,281.246°
12°06′37″S,-12.11015599,77°00′28″W,-77.00767371,0.7825,91.871°
12°07′07″S,-12.11874994,77°00′50″W,-77.01393997,0.9866,174.144°
12°06′50″S,-12.11391425,77°01′18″W,-77.02156095,0.8526,238.651°
12°06′55″S,-12.11537797,77°00′28″W,-77.00778749,0.9799,128.23°
12°06′34″S,-12.10945463,77°00′34″W,-77.00934116,0.6031,85.009°
